z,mu,sig
0.42436,42.02518,0.17606083068076217
0.42445,41.57869,0.23463823558832012
0.4245,41.87683,0.193206253521981
0.4246,42.03716,0.11938678151286262
0.42467,42.18998,0.3083275621802242
0.42513,42.1526,0.2613798002906881
0.42561,41.76441,0.14696705617246336
0.42569,41.78831,0.27659835502041585
0.42593,41.84724,0.12766506961577237
0.42602,42.16596,0.27008013273841525
0.42692,41.93286,0.13350857500550292
0.42713,41.89593,0.23026503186545716
0.42749,41.55512,0.996116178163973
0.42781,41.90016,0.14265595851558394
0.42821,42.27783,0.26835010713618135
0.42857,41.90901,0.13036843521343652
0.42893,41.99425,0.11722117385523828
0.42926,41.78248,0.5709030731218742
0.42981,41.45573,0.21915853371475177
0.42982,41.89811,0.32845477999261935
0.42989,41.69169,0.10919986263727624
0.43034,41.92619,0.20747005663468643
0.43071,41.74154,0.20002980402929957
0.43112,41.79286,0.2350911459413136
0.43144,41.86531,0.14771018922200324
0.4316,42.00453,0.13714705829874735
0.43172,42.03657,0.9782843605005653
0.43225,41.66478,0.1911182471665121
0.43278,41.71503,0.16954614386650024
0.43311,41.75842,0.16829266175326835
0.43313,41.9139,0.18486716339036524
0.43322,41.89547,0.14875149881597835
0.43365,41.79666,0.11300167299646498
0.43369,41.98253,0.1621353434634164
0.43398,41.79445,0.12992779109951805
0.43435,41.60541,0.207201734790035
0.43446,41.74381,0.15361276769852175
0.43448,42.25091,0.2753199536902475
0.43495,41.68241,0.12606642534790935
0.4351,42.0886,0.13805291883911763
0.43516,41.94989,0.1813423381342592
0.4355,42.48549,0.5569999691202864
0.43578,42.07077,0.24454225095062815
0.43587,41.80467,0.22147171918780062
0.43619,41.84314,0.15828461201266533
0.43629,42.28125,0.23679178807551582
0.43668,42.05232,0.19066346293928474
0.43764,41.61194,0.1681555339559183
0.43769,42.0173,0.20066738673735698
0.43774,41.96413,0.30716766170936677
0.43848,41.96879,0.13884818904112503
0.43868,42.06142,0.20792902370761038
0.43941,42.79751,289.7856125505683
0.43967,41.94286,0.16244115857749844
0.44025,42.07844,0.145410977921201
0.44084,41.9191,0.1188802102959109
0.44129,42.11417,0.22715468650239204
0.44153,41.79927,0.12536810798604245
0.44183,41.52847,0.23015257569707967
0.44364,42.2474,0.230283647704304
0.4438,41.80379,0.1788251070180024
0.44419,41.96627,0.1620746004159813
0.44419,42.23434,0.20441274030744758
0.44472,41.86658,0.16876154804931126
0.44623,41.86956,0.20266286018903415
0.44628,42.36239,0.2401261343544263
0.44638,41.87444,0.22257278382587575
0.44647,41.90973,0.08148747695198323
0.4467,41.82253,0.12132213359482266
0.44684,42.03154,0.12467269308072236
0.44736,41.95895,0.1670119531650355
0.44766,42.08076,0.16582214236946763
0.44791,41.96821,0.2091672223365793
0.44841,41.66406,0.18246005699878534
0.44864,42.07056,0.20341023966359217
0.44895,42.1467,0.1650580834130822
0.44933,42.34252,0.205416538769399
0.45012,41.90324,0.21681475065133368
0.45085,42.24385,0.2807563578977331
0.45085,42.05493,0.17638603232682568
0.45102,41.96907,224.6577123951637
0.45115,41.89587,0.1311805991753354
0.45115,42.09722,0.12885417183777947
0.45168,41.75649,0.13854299837956446
0.4518,42.01453,0.11410457308977584
0.45194,41.91153,0.1225423685914386
0.45198,41.34949,213.44451304982383
0.45205,41.9952,0.15792762931165655
0.45222,42.07392,0.28490009634958
0.45294,41.96072,0.20084824146603825
0.45305,42.5177,0.3534231799132592
0.45318,41.93843,0.2664440896323279
0.45332,41.89377,0.19568644536604982
0.45351,42.27599,0.2991381401627014
0.45353,42.12919,0.26783135440048833
0.45354,42.07876,0.1713980236175435
0.4536,42.18827,0.17711474359860618
0.45362,42.06582,0.14922151319431123
0.45394,42.11224,0.24179432085969266
0.45405,42.02548,0.17866900934409413
0.4541,41.84927,0.20615564532653477
0.45412,42.18464,0.3638595169842339
0.45429,41.97567,0.20052682015132045
0.45463,41.87494,0.1571852540793824
0.45478,41.99291,0.1657938129123038
0.45525,42.10631,2.5399744113671696
0.45546,42.04174,0.14537727642241755
0.45565,41.96742,0.14539457658386024
0.45587,41.653,0.428644052915703
0.45675,42.1682,0.2711371071985537
0.45682,41.89089,0.23947492060756592
0.45694,42.25569,0.20847431400534694
0.45699,42.02079,0.2323735055896003
0.45743,42.19071,0.1775680478013992
0.45753,42.31237,0.13531656550474522
0.45799,42.5259,0.3332807562701453
0.45811,41.95029,0.14055482346757084
0.45831,42.11684,0.18420929102518147
0.45919,42.59596,268.23230267559296
0.45944,41.92794,0.16944500582784963
0.45993,42.05468,0.2206673822747712
0.46097,42.34155,0.14529037683205312
0.46154,41.99253,0.1361669420233854
0.46167,41.9024,0.2121929725509306
0.46192,42.26696,0.13531291475687016
0.46198,42.14205,0.23635358596814224
0.46256,41.86633,0.1304888286406158
0.46283,41.96487,0.16618885762890362
0.4629,42.1586,0.14256405437556835
0.46299,42.06566,0.1098685491849237
0.46322,41.83382,0.1460020071779837
0.46351,41.84578,0.18540720293451385
0.4638,42.14301,0.12285286972635194
0.46482,42.02051,0.13588652471823687
0.46523,42.2212,0.26084687002147444
0.4659,42.1394,0.22831208378007503
0.4667,42.40418,0.24514556899931927
0.4668,42.07812,0.2283238728210434
0.46694,42.05559,0.12830569784697796
0.46754,42.17763,0.16609861528622086
0.4676,42.05273,0.18118345840611388
0.46775,42.27658,0.14142387528278244
0.46781,42.65964,0.3260354620282892
0.46877,42.0701,0.1681771473774008
0.46879,42.00695,0.1502013728299445
0.46937,42.57499,0.263163841741224
0.46975,42.10012,0.13860407966578758
0.47065,42.18959,0.1982292412839236
0.47085,41.85041,0.28912079551633774
0.471,42.02791,0.1550704020759603
0.47241,42.1108,0.194139071028992
0.47273,42.13967,0.25062142765533835
0.47304,41.99333,0.18572353889585455
0.47327,42.2607,0.16568397508509988
0.4733,42.05073,0.1581545939895519
0.47336,41.95528,0.17310291736420852
0.47377,42.16709,0.18968968448495033
0.47429,42.10133,0.30793785022306036
0.47435,42.44964,0.18953398349636405
0.47547,41.93506,0.1400245939112126
0.47577,42.48698,0.21475459040495504
0.47598,42.14657,0.22758418749992274
0.4768,42.13112,0.17197404571620686
0.47767,42.36789,0.1918946440107175
0.4778,42.22784,0.1444560888297894
0.47782,42.19728,0.22491687353331233
0.47803,42.08767,0.15996420349565713
0.47819,42.04154,0.2094701019238784
0.47833,41.91333,0.15234970987829285
0.47842,42.15208,0.12671790757426513
0.47852,42.70702,0.29152162870017034
0.47905,42.31888,0.15865491640664653
0.47964,42.15841,0.13528010348902011
0.47982,42.03231,0.154711116601232
0.47992,42.59903,0.24936553992081587
0.48068,42.22484,0.273665867254212
0.48092,42.00385,0.13635046167871967
0.48309,42.16315,0.202486961555553
0.48312,42.4651,0.18246091526680447
0.48342,42.15537,0.12532560632209205
0.4841,42.31733,0.18258205525187848
0.48417,42.41342,0.3921030376061884
0.48449,42.66061,0.3053201179090562
0.48485,42.11049,0.15919198597919432
0.48607,42.11261,0.24269026123847656
0.48766,42.37723,0.20491811559742593
0.48813,42.19861,0.1491265046864574
0.4893,42.23885,0.26342078961236143
0.4897,42.20478,0.13537530941792897
0.48981,42.18153,0.2165607215078487
0.49007,42.63062,0.21545698619446066
0.49181,42.28746,0.16310346409564697
0.49219,42.73941,0.4752993267405288
0.49238,42.31734,0.20594748942388205
0.49239,42.31103,0.17227633731885528
0.49243,42.08046,0.17310230761026843
0.49245,42.42148,0.24684894652398257
0.49252,42.16607,0.12837258430054294
0.49263,42.32964,0.2719532719053036
0.49272,42.04737,0.14438856222014265
0.49276,41.89829,0.17592123947948982
0.49292,42.12039,0.15657990963083357
0.49338,42.31278,0.17095257383262763
0.49383,41.98288,0.3053988770444318
0.49412,42.23993,0.26132136078017043
0.49417,41.90544,0.16938765037628925
0.495,42.13799,0.15468220194967486
0.495,42.11753,0.14734196822358525
0.49523,42.19532,0.2707634140721379
0.49559,42.23958,0.14362040245034827
0.49572,42.33811,0.324662021801134
0.49592,42.49048,0.14495918770467775
0.49611,42.02496,0.14728056762519626
0.4965,42.33009,0.18350141934055988
0.4965,42.33984,0.25247582874406016
0.49677,42.14001,0.1632991475789142
0.49707,41.97907,0.2575987430093556
0.49743,41.94227,0.1298253630844143
0.49801,42.3351,0.3624990787574501
0.4982,42.3334,0.2328051107686427
0.50043,42.541,0.2586738749854728
0.5007,42.36697,0.2133296718696206
0.50134,42.28844,0.11087320190199253
0.50262,42.58836,0.1801545125718476
0.50275,42.35788,0.16637964899590332
0.50285,42.23163,0.16436246195527734
0.50314,42.35363,0.21152006547843163
0.50323,42.42092,0.21507932862086027
0.50394,42.1926,0.1797076559304027
0.50397,42.25278,0.12572072223782363
0.50436,42.18793,0.21411787151006337
0.50491,42.41873,0.19555614436780042
0.50492,42.29921,0.12494869507121713
0.50495,41.93976,0.15458927808874717
0.50509,42.2105,0.20666221836610582
0.50547,42.22901,0.20693313799389407
0.50558,42.05216,0.15984595834740395
0.50566,42.22198,0.14507670695187427
0.50582,42.42192,0.2345216410056863
0.50597,42.23548,0.10674190554791498
0.50617,42.17726,0.13260827123524385
0.50621,42.23124,0.23024846492430734
0.50631,42.39994,0.313793226344993
0.50765,42.28766,217.34271627680923
0.50816,42.17286,0.18737711066189489
0.50827,42.05343,0.1321556219008484
0.50847,42.4456,0.1722522060816639
0.50947,42.24295,0.14145300456335314
0.50987,41.87859,0.21083197670182768
0.51008,42.31712,0.177509384540649
0.51064,42.37881,0.17114079846722696
0.51089,42.03637,0.14639470652998354
0.51127,42.47574,0.16980560090880392
0.5113,42.22407,0.13313129947536753
0.51197,42.50087,0.20356975610340552
0.51204,42.37228,0.12649816955197413
0.51228,42.30733,0.1428998096569761
0.51244,42.40727,0.14273129474645707
0.5129,42.25625,0.14802902451884226
0.51339,42.2514,0.20294147826405523
0.51351,42.32145,0.15982356678537743
0.51404,42.58931,0.24501430652106826
0.51413,42.57387,0.2535694825881064
0.51615,42.52161,0.18800422442062306
0.51618,42.35236,0.20685710913575103
0.51619,42.47023,0.16596833704053313
0.51717,42.13699,0.09701317642464863
0.51797,42.23257,0.12380388725722631
0.51856,42.58745,0.17665299912540403
0.51872,42.09634,0.2915209899818536
0.51882,42.53775,0.26494714208686987
0.5192,42.72513,0.27480124381086773
0.51956,43.19956,180.35981999516525
0.51978,42.61672,0.22109645768306646
0.52053,42.27796,0.15538507038966132
0.52105,42.40475,0.281610813002626
0.52211,42.36599,0.12855416173737824
0.52212,42.3184,0.18958461329970847
0.52219,42.09562,0.13300133119634555
0.5228,42.37586,0.1370715141814666
0.52327,42.72466,0.31414442602089887
0.52427,42.2756,0.1022095181477733
0.52427,42.80514,0.25932153786371076
0.5246,42.37404,0.1696608820559412
0.52473,42.12443,0.1639757738204031
0.52494,42.20845,0.16815276060772838
0.52513,42.32221,0.1186044472184749
0.52535,42.38282,0.1661940432145509
0.52558,42.43147,0.1564568071385838
0.52559,42.44235,0.20606362997870342
0.52562,42.22159,0.12794293884384556
0.5258,42.40356,0.13564016514292515
0.52612,42.23087,0.2296726542277073
0.52616,42.62537,0.2237684743211161
0.52685,42.42063,0.1987370436028472
0.52706,42.44815,0.32769141337544994
0.52716,42.1697,0.16046006481364763
0.52723,42.38955,0.12805820590653297
0.52727,42.63185,0.18856551142772635
0.5277,42.68565,0.18587833009794336
0.52779,42.39553,0.17559382790975314
0.52779,42.40203,0.14597416346737527
0.5279,42.29482,0.182172001416244
0.52809,42.46907,0.35890546108968585
0.52885,42.41841,0.16337253165694654
0.52929,42.30629,0.19253767968893776
0.52971,42.28223,0.1358084548178058
0.52973,42.3084,0.2231574636887595
0.53002,42.70507,0.20908190954743072
0.53009,42.42105,0.15616318260076542
0.53042,42.60237,0.1760789314483706
0.53112,42.42343,0.2035908396760522
0.53116,42.63427,0.187669077101157
0.53127,42.14059,0.1507611425401121
0.53127,42.47071,0.24896363208308156
0.53166,42.35334,0.14208337305962299
0.53166,42.52236,0.18005978479382895
0.53191,42.36618,0.20211993865029745
0.53225,42.05819,0.1279354559924652
0.53232,42.34927,0.16834218247367472
0.53251,42.63882,0.17041287627406562
0.53287,42.52319,0.1460937151283381
0.5329,42.86814,233.7003270283208
0.533,42.80941,0.22386750545802755
0.53387,42.67617,0.24393135837772065
0.5341,42.42357,0.17965717798073083
0.53547,42.71709,0.2927739484653647
0.53579,42.64822,0.22079408144241547
0.53582,42.69972,0.19566357070236656
0.53591,42.41394,0.15440264278826318
0.53644,42.06416,0.8074874639274593
0.53667,42.40215,0.1397527749277273
0.53696,42.51919,0.18463531514853812
0.5373,42.41784,0.15140746348842915
0.53739,42.4292,0.14547207154639683
0.53763,42.1294,0.17687310027248349
0.53805,42.47376,0.2128253840593269
0.53944,42.52552,0.13640957627674094
0.53976,42.42586,0.1932031273038819
0.54134,42.29627,0.1834548729251965
0.54148,42.40943,0.2337589743731778
0.54154,42.55716,0.1923952340885813
0.54183,42.45177,0.15086198991130934
0.54203,42.4341,0.19767943975031899
0.54229,42.5416,0.1841529008731603
0.54277,43.06948,226.7333116250314
0.54291,42.66196,0.24884613800499297
0.54306,42.5904,0.1557328998638374
0.54327,42.81745,0.2219269961045749
0.54327,42.47192,0.222575728461124
0.54351,42.29839,0.1311720202634693
0.54379,42.57478,0.10511874238212708
0.54397,42.2202,0.14101227747965778
0.54402,42.13796,0.15035949454557235
0.54454,42.22792,0.15436807474345207
0.54469,42.58556,0.13319280198268973
0.54509,42.45335,0.16458532407234858
0.54529,42.50157,0.1676401876042854
0.54674,42.48369,0.2364106478143487
0.54758,43.14783,211.03911848120975
0.54762,42.33816,0.18496190851091476
0.54784,42.09818,0.5637545011793698
0.54806,42.80686,0.19980522615787608
0.54865,42.50563,0.13170848454067033
0.54871,42.5505,0.15589275961378066
0.54888,42.49308,0.16408026359071953
0.54894,42.27135,2.6204505933903808
0.54947,42.33346,0.1653960398558563
0.54968,42.65559,0.14250355399076894
0.54993,42.66588,0.19671985690316063
0.5502,42.76064,0.14753465491199008
0.5506,42.72227,0.17281111104324282
0.55064,42.40742,0.1360030308485807
0.55095,42.32849,0.13432927305691786
0.55111,42.37667,0.19876244514495187
0.55145,42.35736,0.20380742773510488
0.55146,42.37732,0.2046610036132922
0.55214,42.62838,0.22260441347825968
0.55218,42.68035,0.17141088063480683
0.55236,42.2596,0.15912136374478442
0.55283,42.53302,0.14893225339059366
0.55288,42.56999,0.13887379162390576
0.55294,42.81817,0.2752433695840828
0.55299,42.20844,0.18052459666206153
0.55313,42.30991,0.12660910551773125
0.55321,42.59233,0.19566269675132253
0.55343,42.21046,0.20611621988577222
0.55372,42.57853,0.16747207797122482
0.55424,42.40539,0.15628403021422244
0.55436,42.48851,0.08653005316073717
0.55467,42.32536,0.1986094398562163
0.55502,43.4149,286.201906673723
0.55513,42.57116,0.15548441208043975
0.55534,42.4499,0.14797736178213208
0.55536,42.56212,0.2050786200460692
0.55577,42.36557,0.1878782533983111
0.55584,42.73848,0.2198897498747952
0.55626,42.42574,0.12925564629833391
0.55644,42.4424,0.12129589811696025
0.55649,42.29948,0.15246691477169727
0.5576,42.56286,0.13885460165223187
0.55763,42.4109,0.2606446247287674
0.55797,42.698,0.18348348181784652
0.55833,42.37836,0.1152976478511162
0.5591,42.46451,0.14104337949723128
0.55929,42.58846,0.3051882437119753
0.55939,43.47172,240.39010379755837
0.55943,42.60293,0.2033482234985101
0.55993,42.45886,0.09553315864138484
0.56017,42.18869,0.21890194151720083
0.56059,42.47726,0.13019031492396047
0.56104,42.52096,0.2048717425610472
0.56161,42.38353,0.15660424770739778
0.56161,42.67654,0.22022162677630006
0.56173,42.34449,0.14172658924845402
0.56202,42.85635,0.18785064386368233
0.56215,42.18917,0.21658548912611852
0.56258,42.52134,0.1475749721328112
0.56262,42.63699,0.1631228812889228
0.56271,42.31739,0.1476483782504908
0.56341,42.50456,0.22865002536627896
0.56371,42.52206,0.14253151546237064
0.56401,42.6494,0.1574191732286763
0.5642,42.43056,0.19924133130452626
0.56429,42.70695,0.1462585823122869
0.5643,42.54121,0.15847832533188883
0.56441,42.44977,0.1625132379223305
0.56445,42.48074,0.1147091783598854
0.56459,42.82499,0.21349839718367913
0.56489,42.83606,0.2101705500302076
0.56527,42.4825,0.1741283044194711
0.56536,42.3511,0.18537233989999694
0.56584,42.62418,0.17020172619571167
0.56699,42.9266,0.23607866083151183
0.5674,42.70353,0.12393324856550805
0.56751,42.47441,0.13107606799107152
0.56788,42.78176,0.17911588539266976
0.56823,42.60912,0.21740033210646206
0.56864,42.4359,0.17876935559541518
0.56872,42.61153,0.185543143500373
0.56872,42.4688,0.1266074330361373
0.56949,43.62257,234.91700071081618
0.56997,42.87093,0.24937235532432217
0.57035,42.14025,0.17436234140432963
0.57039,42.39987,0.18405123770298315
0.57093,42.73478,0.21782299786753465
0.57106,42.39885,0.24684234340971567
0.57153,42.49121,0.21447435650911742
0.57188,42.97779,0.20501302300097915
0.57193,42.56619,0.12899283856090615
0.57349,42.63064,0.213655332018651
0.57472,42.70512,0.20035693174931582
0.57508,42.48339,0.19554147411738512
0.57606,42.5602,0.16639698344621515
0.57618,42.61824,0.13034469724541925
0.57626,42.41191,0.22366871573825428
0.57629,42.7146,0.17407989545033625
0.57675,42.58673,0.19637971407454485
0.57688,42.68022,0.15773084669778453
0.57697,42.59296,0.1564215138655805
0.57729,42.65652,0.20652108851156095
0.57741,42.81386,0.21772818490034768
0.57744,42.7497,0.2735176822437628
0.57821,42.76313,0.18339284855195417
0.57869,42.60601,0.18857101155798045
0.57875,42.57166,0.23084939354479578
0.57892,42.61,0.16821090957485488
0.57914,42.66091,0.23158272582384032
0.57927,42.52181,0.18436683975162127
0.57963,42.92791,0.221816552358024
0.58012,42.53997,0.16443545846319155
0.58021,42.52612,0.3185978501182957
0.58026,42.6384,0.15369871957827105
0.5804,42.79653,0.1770026341611898
0.58049,42.78665,0.3036882745513893
0.58055,42.52955,0.1647620417450573
0.58057,42.66228,0.1562759498451377
0.58072,42.76817,0.18280111706442062
0.58074,42.76376,0.19201449138020807
0.58091,43.01823,0.1891636299609415
0.58117,42.80828,0.18097788842839338
0.58126,42.64917,0.14897029771065104
0.58141,42.66271,0.1582082286102717
0.58196,42.8498,0.21878713399100966
0.58276,42.64332,0.21207421908379148
0.58306,42.75765,0.1744242288215717
0.58357,42.71024,0.15506898497120566
0.58411,42.4584,0.14810291556887054
0.58454,42.85836,0.18352751183405716
0.58466,42.73675,0.1415483737101914
0.58574,42.60893,0.20859737989725563
0.58576,42.72917,0.17123041318644303
0.58586,42.72307,0.21966679312085383
0.58627,42.6563,0.21104220928525175
0.5874,42.67107,0.136394464697069
0.5877,42.70658,0.15288418525145103
0.58817,42.4876,0.1801486508414648
0.58822,42.97461,0.18896575986140982
0.58838,42.82734,0.2576650929016191
0.58845,42.64079,0.20448773948576965
0.58881,43.08574,0.19927718409291115
0.58893,42.58421,0.29553036662921794
0.58895,42.90569,0.1855546391228201
0.58899,42.96694,0.23696281649237713
0.58936,42.37372,0.1845215350575645
0.59028,42.72133,0.142094350345114
0.59043,42.75858,0.13569032242573525
0.59079,42.62793,0.16728887022154224
0.59141,42.58001,0.2124388206048979
0.59156,43.15886,0.21419779854144158
0.59157,42.73633,0.20487850570521057
0.59158,42.86835,0.16228391201841297
0.59269,42.7093,0.16371182272517765
0.59276,42.35345,0.1799561846672684
0.59279,42.88319,0.1882261142881083
0.59349,43.05236,0.22514685629606293
0.5939,42.73246,0.1535739183585546
0.59506,42.39187,0.22093415308638906
0.59552,42.64435,0.14942238419995846
0.59618,42.72123,0.24498147603441367
0.59629,42.50344,0.19044262233019163
0.59692,42.71901,0.13078010590300038
0.5971,42.47573,0.1519626598872236
0.5975,42.53003,0.24474955546435626
0.59788,42.74016,0.1254708396401331
0.59789,42.49326,0.2718727158064965
0.59892,42.69531,0.19000455284018852
0.59909,42.44629,0.20266092371249075
0.59952,42.65104,0.17305139727838084
0.59992,42.91367,0.20280761918626236
0.60009,42.74341,0.18627818686040507
0.60013,42.70069,0.19845202468102965
0.60073,42.81219,0.22106318191865423
0.60092,42.82088,0.184234610212088
0.60097,42.39938,0.235015615651386
0.60148,42.9279,0.1850750388356031
0.60182,42.56788,0.13766553272333637
0.60243,42.86699,0.21970041898002837
0.60262,42.53555,0.1658832086137714
0.60311,42.50027,0.2830728332072861
0.60433,42.46616,0.11055229531764593
0.60491,42.96858,0.33265040868755896
0.60498,42.70593,0.18897205110809379
0.60535,42.74226,0.14699064221915625
0.60551,42.81646,0.15052158516305894
0.60557,42.89637,0.22774344974115066
0.60558,42.81212,0.2362413234385551
0.60582,42.6403,0.1529412177929808
0.60619,42.81482,0.15786298996281556
0.60631,42.86798,0.1899242217306682
0.60674,42.72056,0.15355709036055612
0.60706,43.00297,0.21732133558396885
0.60735,42.69747,0.1531435669559776
0.60736,42.93457,0.20748986095710797
0.60827,42.60951,0.16982998115762715
0.60861,41.73631,111.86370246131001
0.60864,42.60705,0.13151352934204144
0.60874,42.88274,0.19627155270186256
0.60888,42.99034,0.22224133368930274
0.60911,42.56791,0.150297987012468
0.60943,42.75672,0.21832278854943202
0.60946,42.58711,0.1573748166003697
0.60955,43.02617,0.17558972321864397
0.6096,43.03339,0.2122637804713748
0.60967,42.78596,0.14743516168133028
0.60981,42.53459,0.20912370406053923
0.60984,42.5769,0.19247079362853992
0.61011,42.72967,0.16103053778709184
0.61052,42.67059,0.15232434112773965
0.61069,42.69645,0.16420450785529608
0.61096,43.1088,0.18640376632461053
0.61101,42.93007,0.15533489916950408
0.61122,42.80998,0.2379524618490004
0.61137,43.19188,0.24525831769789175
0.61154,42.84893,0.15166762376987383
0.61156,43.01242,0.21561262138381418
0.61177,42.95593,0.2004130235289114
0.61207,42.51588,0.24256883167464036
0.61224,42.72037,0.18103770021738563
0.61273,42.81293,0.13033073160233546
0.61287,42.50418,0.20620638714647033
0.61302,43.60052,184.5903993554673
0.61327,43.07674,0.20135603020520645
0.61343,43.09117,0.23478228979205398
0.61377,42.9921,0.1896817126135253
0.61378,43.30679,173.24562549759258
0.61393,42.74788,0.1529966064983142
0.61412,42.97053,0.1933511936865144
0.61445,43.08686,0.2477690458874958
0.61496,42.819,0.2821380734675843
0.61533,42.81473,0.15359448427596611
0.61601,42.83136,0.2199468926809379
0.61633,42.99796,0.16505596778062886
0.6175,43.1957,0.20211007990696553
0.61843,43.07014,0.2515212166001111
0.61854,42.72636,0.2886245798611061
0.6187,42.20088,0.39974677284501
0.61882,42.94493,0.2337356688654943
0.61935,42.71444,0.16480526963662298
0.61939,42.92372,0.18727446595838954
0.61943,42.62422,0.22268310578038922
0.61981,42.93407,0.15471712898060122
0.62002,42.92772,0.17247541882830722
0.62023,42.85226,0.22610332947570674
0.62043,43.1453,0.23428866468525536
0.62076,42.9675,0.20125323947703302
0.62104,42.88673,0.20521367912495503
0.62127,42.96494,5.294819429640636
0.62162,42.90798,0.15290633374716694
0.62217,43.00674,0.1934258834799521
0.62253,42.74949,0.20396614915225517
0.62292,42.94654,0.19923687535192877
0.62318,42.80918,0.13437979163549854
0.6232,42.58487,0.16299688371254217
0.62336,42.88673,0.14925877830131132
0.62398,42.64063,0.12101313812970887
0.62411,43.01173,0.18705041272341533
0.62411,42.79865,0.1311023039461931
0.62468,42.92618,0.3344433099943846
0.6248,42.93252,0.19983478075650396
0.62518,42.89584,0.170081105652568
0.62565,42.90373,0.22274997755330975
0.62617,43.14596,0.22586601979934917
0.62618,43.1766,0.19999936724899908
0.62632,42.8727,0.13373684458667326
0.62654,42.87127,0.15182248483014626
0.62684,42.80719,0.1865690995315141
0.62703,42.89849,0.14584420626133904
0.62735,42.69856,0.15106053223790786
0.62737,43.03721,0.3261367236298298
0.6274,43.23335,0.15575025553751107
0.62753,42.8193,0.3993028736435539
0.62818,42.87617,0.20526622932182487
0.62863,42.98062,0.23053088751835402
0.6291,42.85659,0.2089138444431101
0.62931,42.92056,0.14253983864169342
0.62935,43.70945,206.05200858651898
0.62952,42.99013,0.1758154555208387
0.63033,42.94051,0.21880692036587876
0.63094,42.93812,0.2432096626369931
0.63211,42.82135,0.21162537749523327
0.63231,42.72051,0.20479134283460326
0.63264,43.27999,0.2582321854455792
0.63355,43.06881,0.19009803812769874
0.63391,42.71695,0.1587785013784927
0.63407,43.17363,0.175101513414362
0.63498,42.88847,0.1631319171713494
0.63502,42.76987,0.1649069558872518
0.63503,42.72109,0.27689040088092615
0.63561,43.05697,0.18657009111859274
0.63579,44.55917,296.59601370592446
0.63681,42.80446,0.1334193764038792
0.63706,42.5523,0.23184547116560206
0.63779,42.93931,0.17312399284905602
0.63786,42.90786,0.16514747954479958
0.63883,42.68064,134.01250412640644
0.6389,42.93321,0.18403067679058296
0.64025,42.80521,0.12874448376532488
0.64039,43.19782,0.1758912448076936
0.64129,42.76714,0.15871799015864585
0.6413,42.99211,0.17190723777665673
0.64298,43.27022,0.17744239656857658
0.64304,42.83351,0.13448235720718166
0.64304,42.6528,0.1700965243619046
0.64337,43.1229,0.2500150747455041
0.64392,42.96751,0.1569553340922187
0.64421,42.90481,0.1752144811366914
0.64429,43.22859,0.2025939350030005
0.64453,43.03445,0.21512739969608705
0.64458,42.87458,0.13938627658417452
0.64488,42.49207,0.15329715228927118
0.64509,42.68781,0.15015890549681027
0.64527,43.20672,0.15818499170275288
0.64639,42.94172,0.2908913489603979
0.64649,42.89316,0.1761935949460139
0.64663,43.08081,0.1865649709886612
0.64685,42.80618,0.16179503824283362
0.64727,42.96769,0.13900067481850584
0.64747,42.76015,0.1658594839012831
0.64766,42.86987,0.15275396688793388
0.64795,42.77065,0.1212827559878155
0.64795,43.25548,0.16109146470250993
0.64845,43.14929,0.13103241927095752
0.64852,42.94256,0.14718540178971554
0.64922,42.87882,0.1551377210738897
0.64989,42.96679,0.21414336903112363
0.64997,42.82085,0.18824341289936283
0.65045,43.02514,0.19404873640402814
0.65069,43.15962,0.1733497320447886
0.65069,43.3449,0.1959416535604413
0.6508,43.88382,269.58570124916145
0.65098,42.63731,0.13831231470841632
0.65134,43.27854,0.20953385024859347
0.65135,42.83047,0.2220772345378967
0.65135,43.25646,0.23244009636893545
0.65195,42.53804,0.19192884124070567
0.65206,42.78853,0.14524367146282138
0.65214,42.80971,0.1579750030859313
0.65242,42.9582,0.14439591406961624
0.65243,42.99022,0.14611551218128757
0.65253,42.81356,0.14727173659599455
0.65258,42.90508,0.16358702546351286
0.65325,43.39668,0.206391400983665
0.65356,43.0426,0.14717035740936418
0.65387,42.85569,0.16537498027210767
0.65395,43.22408,0.14500432028046611
0.65405,43.16935,0.1545385531186312
0.65434,42.93368,0.14070506174263953
0.65461,42.87566,0.232745951844495
0.65483,42.79729,0.15660664864557955
0.65514,42.93665,0.16933619341416647
0.65526,43.03976,0.1844199273397536
0.65553,42.91029,0.13937308348458105
0.65573,43.07736,0.14189118682990848
0.65589,43.08029,0.1929085441342607
0.65633,42.77199,0.12162573740783651
0.65692,42.81892,0.14195218385076008
0.65718,42.82373,0.19081672987450551
0.65763,42.73804,0.2841035770630141
0.65792,43.04337,0.16197757128689144
0.65806,42.82157,0.1562461212318565
0.65866,42.98593,0.1495943394651014
0.65871,43.30961,0.21258879462474028
0.65875,43.17347,0.1807565766438389
0.65904,42.93731,0.15686895677603008
0.65927,42.92479,0.15707690600467022
0.65971,43.01035,0.15347933541685665
0.6598,43.19205,0.18333166665909081
0.65988,43.01096,0.17601273391433928
0.65992,43.05109,0.15526587551680507
0.66083,42.98736,0.20741389755751663
0.66147,42.92792,0.1283785200101637
0.6619,42.92854,0.12192477352859837
0.66195,43.02057,0.21447429776082727
0.66296,42.74686,0.19251998883232876
0.66362,42.84266,0.16038251182719393
0.66375,42.9394,0.12554689801026547
0.66386,43.3965,0.24854849848671384
0.66455,43.06804,0.18724662880810428
